,−5,−162.17.00,−153.55.00,−145.32.00,−17.19.00,−128.47.00,−120.25.00,−112.02.00,−13.58.00,−95.17.00,−86.55.00,−78.32.00,−10.37.00,−61.47.00,−53.25.00,−45.02.00,−07.16.00,−28.17.00,−19.55.00,−11.32.00,−19.35.00,−160.27.00,−152.05.00,−143.42.00,−16.14.00,−126.57.00,−118.35.00,−110.12.00,−12.53.00,−93.27.00,−85.05.00,−76.42.00,−09.32.00,−59.57.00,−51.35.00,−43.12.00,−06.11.00,−26.27.00,−18.05.00,−09.42.00,−166.59.00,−158.37.00,−150.14.00,−141.52.00,−133.29.00,−125.07.00,−116.44.00,−108.22.00,−99.59.00,−91.37.00,−83.14.00,−74.52.00,−66.29.00,−58.07.00,−49.44.00,−41.22.00,−32.59.00,−24.37.00,−16.14.00,−07.52.00,−165.09.00,−156.47.00,−148.24.00,−140.02.00,−131.39.00,−123.17.00,−114.54.00,−106.32.00,−98.09.00,−89.47.00,−81.24.00,−73.02.00,−64.39.00,−56.17.00,−47.54.00,−39.32.00,−31.09.00,−22.47.00,−14.24.00,−06.02.00,−163.19.00,−1549.25.00,−146.34.00,−1381.55.00,−1298.09.00,−1214.24.00,−1130.39.00,−1046.54.00,−963.09.00,−879.24.00,−795.39.00,−711.54.00,−628.08.00,−544.23.00,−460.38.00,−376.53.00,−293.08.00,−209.23.00,−1256.17.00,−418.46.00,418.46.00,1256.17.00,209.23.00,293.08.00,376.53.00,460.38.00,544.23.00,628.08.00,711.54.00,795.39.00,879.24.00,963.09.00,1046.54.00,1130.39.00,1214.24.00,1298.09.00,1381.55.00,146.34.00,1549.25.00,163.19.00,06.02,14.24,22.47,31.09.00,39.32.00,47.54.00,56.17.00,64.39.00,73.02.00,81.24.00,89.47.00,98.09.00,106.32.00,114.54.00,123.17.00,131.39.00,140.02.00,148.24.00,156.47.00,165.09.00,07.52,16.14,24.37.00,32.59.00,41.22.00,49.44.00,58.07.00,66.29.00,74.52.00,83.14.00,91.37.00,99.59.00,108.22.00,116.44.00,125.07.00,133.29.00,141.52.00,150.14.00,158.37.00,166.59.00,09.42,18.05,26.27.00,06.11,43.12.00,51.35.00,59.57.00,09.32,76.42.00,85.05.00,93.27.00,12.53,110.12.00,118.35.00,126.57.00,16.14,143.42.00,152.05.00,160.27.00,19.35,11.32,19.55,28.17.00,07.16,45.02.00,53.25.00,61.47.00,10.37,78.32.00,86.55.00,95.17.00,13.58,112.02.00,120.25.00,128.47.00,17.19,145.32.00,153.55.00,162.17.00,5
−5,0.12678356457505036,0.1291731369449567,0.13173745010461602,0.13447937836683632,0.13740177751037685,0.14050748134246116,0.14379929815378012,0.1472800070698086,0.15095235430302134,0.15481904931127421,0.1588827608684409,0.1631461130542169,0.167611681170881,0.17228198759565716,0.17715949757834082,0.1822466149947155,0.18754567806737676,0.19305895506652582,0.1987886400043607,0.20473684833774208,0.2109056126948442,0.21729687864256952,0.2239125005125393,0.23075423730449807,0.23782374868696765,0.24512259111593548,0.25265221409328076,0.2604139565874696,0.26840904363982987,0.2766385831803927,0.2851035630778497,0.29380484844860855,0.30274317925031335,0.3119191681852357,0.32133329893904383,0.3309859247801852,0.3408772675447175,0.3510074170308245,0.36137633082633625,0.37198383459146733,0.38282962281759514,0.39391326008117944,0.40523418280999013,0.41679170157646683,0.4285850039304764,0.4406131577807668,0.4528751153311832,0.4653697175741537,0.47809569934002816,0.49105169489668354,0.5042362440893134,0.5176477990055572,0.5312847311460894,0.5451453390755846,0.5592278565235473,0.5735304608988827,0.5880512821764992,0.6027884121084568,0.617739913706512,0.6329038309372661,0.6482781985656587,0.663861052077285,0.6796504376050165,0.6956444217808394,0.7118411014296318,0.7282386130180377,0.7448351417685126,0.761628930346412,0.7786182870263537,0.7958015932434919,0.8131773104355055,0.830743986082338,0.848500258852964,0.8664448627717116,0.8845766303211553,0.9028944944039975,0.9213974890930908,0.9400847491064088,0.9589555079526417,0.9780090947028768,0.9972449293546786,1.0166625167665224,1.0362614391530454,1.0560413471446868,1.0760019494290214,1.0961430010051267,1.116464290096669,1.1369656237838408,1.1576468124284816,1.1785076529808458,1.199547911269972,1.220767303392508,1.2421654763269747,1.2637419879114569,1.2854962863326536,1.307427689282759,1.3295353629477618,1.35181830099628,1.3742753037418554,1.396904957653712,1.4197056153912508,1.442675376535911,1.465812069190598,1.4891132326116077,1.5125761010309025,1.5361975888178145,1.5599742771189513,1.5839024021031414,1.6079778449251685,1.6321961235076126,1.6565523862248044,1.6810414075567277,1.7056575857639245,1.7303949426173058,1.755247125199389,1.7802074097761158,1.8052687077213248,1.8304235734591523,1.8556642143735647,1.8809825026188456,1.9063699887504342,1.9318179170821914,1.9573172426639251,1.9828586497622558,2.0084325717182967,2.03402921204766,2.059638566641663,2.0852504469235518,2.1108545038100033,2.1364402523259827,2.161997096720408,2.187514355930801,2.21298128924703,2.2383871220276115,2.2637210713263025,2.28897237129227,2.3141302982133345,2.3391841950790626,2.364123495548291,2.388937747214097,2.4136166340682053,2.4381499980760046,2.4625278597829,2.4867404378823466,2.5107781676855465,2.534631718442473,2.558292009473223,2.5817502250780433,2.604997828203261,2.628026572848904,2.6508285152119933,2.6733960235672143,2.6957217868938255,2.71779882226445,2.7396204810174827,2.7611804537404696,2.7824727740969055,2.8034918215333096,2.824232322907427,2.844689353081766,2.864858334529533,2.884735036002429,2.9043155703115158,2.923596391273926,2.942574289878955,2.9612463897277936,2.9796101418012504,2.9976633186095993,3.0154040077783115,3.032830605122509,3.049941807262068,3.0667366038279207,3.08321426930873,3.099374354585399,3.1152166781991686,3.130741317397097,3.1459485989967577,3.1608390901098873,3.1754135887626282,3.1896731144478605,3.203618898642876,3.217252375323541,3.2305751715039372,3.2435890978282638,3.2562961392397565,3.268698445749286,3.280798323324342,3.2925982249170707,3.304100741648345,3.3153085941628375,3.3262246241685434,3.3368517861724136,3.347193139422285,3.357251840063798,3.367031133519599,3.3765343470967806,3.3857648828274005,3.3947262105456026,3.4034218612039857,3.411855420430715
−162.17.00,0.1098039932812942,0.1120990133079518,0.1145706244496727,0.11722178995054056,0.12005545530772732,0.12307454470425405,0.12628195732471914,0.12968056355765123,0.13327320108892415,0.13706267089143798,0.14105173311712838,0.14524310289820797,0.14963944606552415,0.15424337479280892,0.15905744317668002,0.16408414276321626,0.16932589803306564,0.1747850618581106,0.18046391094385106,0.1863646412728177,0.19248936356547297,0.19884009877622955,0.20541877364337235,0.2122272163127864,0.21926715205656622,0.22654019910861534,0.23404786464040062,0.24179154090101407,0.2497725015465715,0.2579918981848107,0.2664507571614121,0.27514997661521323,0.284090323829839,0.2932724329096066,0.30269680280762656,0.31236379573393047,0.32227363597110326,0.3324264091243814,0.34282206183230035,0.3534604019629154,0.36434109931920766,0.37546368687558374,0.38682756256536066,0.39843199163672705,0.410276109591989,0.42235892572180633,0.4346793272427012,0.4472360840423213,0.4600278540327666,0.47305318910781524,0.4863105416949992,0.49979827188834647,0.5135146551421396,0.5274578905003147,0.5416261093301936,0.5560173845230877,0.5706297401180686,0.585461161298862,0.6005096047074333,0.6157730090115665,0.6312493056575621,0.6469364297331972,0.6628323308604352,0.6789349840321064,0.6952424003019148,0.7117526372329541,0.7284638090062614,0.745374096088129,0.7624817543529225,0.7797851235570198,0.7972826350594879,0.8149728186860882,0.8328543086353205,0.8509258483286232,0.8691862941113406,0.887634617716908,0.9062699074137622,0.9250913677628118,0.9440983179227997,0.963290188451631,0.9826665165634916,1.002226939814451,1.0219711882029272,1.0418990746859196,1.0620104841270717,1.082305360708229,1.1027836938521274,1.1234455027198624,1.1442908193627985,1.1653196706242364,1.1865320589013846,1.207927941892648,1.2295072114688677,1.251269671819608,1.2732150170367988,1.2953428083077199,1.3176524508974532,1.3401431711072007,1.3628139933993364,1.385663717882455,1.4086908983501942,1.4318938210658323,1.4552704844810274,1.4788185800712124,1.5025354744623864,1.5264181930143645,1.550463405014013,1.5746674106188485,1.5990261296767612,1.6235350925315333,1.6481894329069031,1.6729838829437609,1.697912770446537,1.7229700183756922,1.7481491466038879,1.773443275934215,1.7988451343597718,1.8243470655254042,1.8499410393345512,1.8756186646271764,1.9013712038388906,1.9271895895366409,1.9530644427130848,1.9789860927098062,2.004944598629299,2.0309297720868873,2.0569312011467646,2.0829382752808985,2.1089402111859425,2.1349260792911657,2.160884830789989,2.1868053250287884,2.2126763570891343,2.238486685403532,2.264225059249802,2.289880245975555,2.3154410578114053,2.3408963781397367,2.3662351870947314,2.3914465863787653,2.4165198231904004,2.441444313169378,2.4662096622746814,2.490805687522339,2.515222436520359,2.5394502057487145,2.5634795575427094,2.587301335748092,2.6109066800261136,2.6342870387959403,2.6574341808107205,2.680340205371939,2.7029975511943873,2.725399003941258,2.7475377024554946,2.7694071437193184,2.791001186579331,2.81231405427912,2.8333403358454943,2.8540749863779005,2.8745133262934264,2.894651039582212,2.9144841711299003,2.934009123164926,2.9532226508895043,2.972121857353368,2.990704187629447,3.008967422350186,3.0269096706626195,3.044529362659173,3.0618252413399896,3.0787963541609993,3.0954420442202686,3.111761941133272,3.127755951645641,3.143424250029894,3.1587672683103367,3.173785686357987,3.1884804218951563,3.2028526204467234,3.216903645272997,3.2306350673164568,3.244048655192483,3.2571463652517143,3.269930331739555,3.2824028570759998,3.294566402276897,3.306423577535629,3.317977132982265,3.3292299496352333,3.340185030558865,3.350845492238288,3.361214556181629,3.3712955407578447,3.38109185327711,3.390606982319275,3.399844490314655,3.408808006380253,3.417501219413329,3.4259278714433545
−153.55.00,0.09264819939419278,0.09484558098591878,0.09722141065399681,0.09977874360249728,0.10252061817897706,0.10545005217423054,0.10857003899476814,0.11188354371152442,0.1153934989890355,0.11910280090018754,0.12301430463250806,0.12713082009289378,0.13145510741868183,0.135989872403953,0.140737761851097,0.14570135885870616,0.15088317805810525,0.1562856608119514,0.16191117038960567,0.16776198713522383,0.17384030364574454,0.18014821997728658,0.18668773889971213,0.19346076122039335,0.20046908119948337,0.2077143820802152,0.21519823175890573,0.22292207862051738,0.23088724756663015,0.2390949362636391,0.24754621163988777,0.25624200666109875,0.2651831174141098,0.27437020052926075,0.2838037709720681,0.2934842002347797,0.3034117149581991,0.3135863960136832,0.324008178074491,0.3346768497045397,0.3455920539913522,0.35675328974817466,0.36815991330821585,0.3798111409315642,0.39170605184240415,0.4038435919110661,0.41622257799169604,0.42884170292240276,0.4416995411902359,0.4547945552585434,0.4681251025490526,0.4816894430653935,0.4954857476388921,0.5095121067711947,0.5237665400417769,0.5382470060416293,0.5529514127875461,0.5678776285643022,0.5830234931350484,0.5983868292531063,0.6139654544014351,0.629757192679318,0.6457598867493224,0.6619714097515801,0.6783896770868143,0.6950126579646295,0.7118383866092667,0.7288649730116041,0.7460906131136387,0.7635135983101246,0.781132324151646,0.7989452981341321,0.8169511464618349,0.835148619674142,0.8535365970312714,0.8721140895600104,0.8908802416681842,0.9098343312454202,0.9289757681781172,0.948304091218117,0.9678189631575134,0.9875201642760135,1.007407584042466,1.0274812110681004,1.0477411213258603,1.0681874646675245,1.088820449688037,1.1096403270044253,1.1306473710344271,1.1518418603776404,1.1732240569189567,1.1947941837904028,1.2165524023427794,1.2384987882926213,1.260633307222604,1.282955789624606,1.3054659056838012,1.3281631400094174,1.3510467665228927,1.3741158237170932,1.3973690905008553,1.4208050628414366,1.4444219314133682,1.468217560455885,1.4921894680325019,1.5163348078755385,1.540650352985636,1.565132481141671,1.5897771624601322,1.6145799491252621,1.6395359673921879,1.664639911945282,1.689886042673163,1.7152681839004864,1.7407797260952789,1.7664136300490254,1.7921624335057194,1.8180182601954675,1.843972831208529,1.8700174786268673,1.8961431613128512,1.9223404827384953,1.9485997107240665,1.9749107989419357,2.0012634100302935,2.027646940152016,2.054050544826425,2.0804631658560204,2.106873559166517,2.1332703233765384,2.1596419289131794,2.185976747491094,2.212263081775989,2.2384891950578982,2.2646433407656614,2.2907137916611853,2.3166888685603495,2.342556968436705,2.368306591774041,2.393926369044644,2.419405086201189,2.444731709081732,2.4698954066390053,2.494885572917023,2.519691847709793,2.5443041358485607,2.568712625075383,2.592907802471843,2.6168804694223877,2.640621755101786,2.6641231284858486,2.6873764088934573,2.710373775076261,2.7331077728801123,2.755571321509149,2.7777577184298385,2.799660642957798,2.8212741585750467,2.84259271402967,2.8636111432732942,2.8843246642947973,2.9047288769108963,2.9248197595760126,2.9445936652750704,2.9640473165634367,2.983177799818545,3.0019825587674642,3.0204593873540837,3.03860642200864,3.0564221333810044,3.073905317597631,3.0910550871002487,3.1078708611224277,3.1243523558578747,3.140499574372141,3.1563127963068744,3.171792567423304,3.1869396890290593,3.2017552073297972,3.2162404027445133,3.2303967792207624,3.244226053583472,3.2577301449483835,3.2709111642286866,3.283771403761026,3.2963133270744995,3.308539558824167,3.320452874908245,3.3320561927860384,3.3433525620117193,3.3543451549970325,3.3650372580142345,3.3754322624488458,3.385533656310103,3.3953450160056047,3.404869998385087,3.4141123330570187,3.4230758149804617,3.431764297333516,3.4401816846586146
−145.32.00,0.07531478103968503,0.07741135530066345,0.07968824023744259,0.0821485861520328,0.08479552749250963,0.08763217901662257,0.09066163181724152,0.09388694921283869,0.09731116250707927,0.10093726662241331,0.10476821561355298,0.10880691806763343,0.11305623239898299,0.11751896204743018,0.1221978505903103,0.1270955767794808,0.1322147495159336,0.13755790277584157,0.1431274905032649,0.14892588148605568,0.1549553542329054,0.16121809187088365,0.16771617708425657,0.17445158711671516,0.18142618886065787,0.1886417340584332,0.19609985464186797,0.20380205823765873,0.21174972386740853,0.2199440978722368,0.2283862900928948,0.23707727033719384,0.24601786516731772,0.2552087550401232,0.2646504718339292,0.27434339679541553,0.28428775894015856,0.29448363393998256,0.30493094352960404,0.31562945546408183,0.32657878405725727,0.33777839132964216,0.34922758879216953,0.3609255398896841,0.37287126312513275,0.3850636358821008,0.39750139895946923,0.4101831618277364,0.42310740861183893,0.4362725048000968,0.4496767046733552,0.46331815944228216,0.47719492607442393,0.4913049767857641,0.5056462091644142,0.520216456886655,0.5350135009779116,0.5500350815634235,0.5652789100455327,0.5807426816365691,0.5964240881685694,0.6123208310933865,0.6284306345794872,0.6447512586047245,0.6612805119380151,0.6780162648970269,0.6949564617639508,0.7120991327372486,0.7294424052940924,0.746984514836127,0.7647238144902795,0.7826587839368097,0.8007880371385667,0.8191103288487359,0.8376245597791522,0.8563297803176557,0.8752251926908989,0.8943101514786076,0.9135841623963772,0.9330468792767451,0.9526980991923489,0.9725377556803338,0.9925659100439195,1.0127827407245673,1.0331885307569033,1.053783653337713,1.074568555560127,1.095543740384042,1.1167097469338043,1.1380671292338562,1.1596164335121781,1.1813581742196995,1.203292808931108,1.2254207123083698,1.247742149322643,1.270257247942749,1.2929659715088917,1.3158680910185359,1.338963157557353,1.3622504751115196,1.3857290739985382,1.4093976851519996,1.4332547154913342,1.4572982246005926,1.4815259029308259,1.5059350517286878,1.5305225648796639,1.555284912838092,1.58021812879787,1.6053177972379717,1.6305790449556432,1.6559965346777907,1.6815644613179292,1.7072765509223709,1.7331260623254172,1.7591057915094717,1.7852080786426,1.8114248177431596,1.8377474688993298,1.8641670729506,1.8906742685189246,1.9172593112595164,1.9439120951852011,1.9706221759041207,1.9973787955983568,2.0241709095610263,2.050987214101237,2.0778161756205167,2.104646060660368,2.1314649667188776,2.1582608536344954,2.185021575337082,2.2117349117702094,2.2383886007941323,2.2649703698857895,2.291467967460457,2.317869193649214,2.3441619303767256,2.370334170595318,2.396374046543132,2.422269856906796,2.448010092781788,2.4735834623367148,2.4989789141008876,2.5241856588074514,2.549193189737251,2.5739913015209717,2.598570107369243,2.6229200547118614,2.6470319392383077,2.670896917342078,2.694506516980856,2.7178526469736926,2.740927604764252,2.7637240826867546,2.78623517277779,2.8084543701829516,2.8303755752124413,2.851993094103938,2.8733016385548162,2.8942963240885273,2.9149726673223433,2.9353265822051684,2.9553543752952796,2.975052740148185,2.9944187508850093,3.013449855011111,3.0321438655539494,3.0504989525878594,3.068513634211886,3.086186767044941,3.103517536300432,3.120505445500225,3.13715030588531,3.1534522255779125,3.1694115985470432,3.1850290934267216,3.200305642233213,3.2152424290246966,3.229840878544049,3.2441026448823207,3.25802960019788,3.2716238235232757,3.284887589689151,3.297823358392013,3.3104337634299164,3.3227216021278316,3.334689824971983,3.346341525470259,3.357679930253527,3.3687083894308456,3.379430367209376,3.3898494327882567,3.3999692515337703,3.4097935764416882,3.4193262398911495,3.428571145693066,3.4375322614347565,3.446213611121448,3.4546192681140484
−17.19.00,0.05780235366503539,0.05979486657831101,0.0619695573112069,0.06432967451328198,0.06687845210439392,0.06961910529930737,0.07255482648247069,0.07568878093588616,0.07902410242384938,0.08256388863925546,0.08631119651715702,0.09026903742229475,0.09444037221839885,0.09882810622828098,0.10343508409491542,0.10826408455500847,0.1133178151379115,0.11859890680409046,0.12410990853884396,0.12985328191841017,0.13583139566713776,0.142046520225934,0.1485008223537565,0.15519635978548596,0.16213507597107424,0.16931879492243396,0.17674921619599915,0.1844279100403725,0.1923563127398944,0.20053572218622628,0.20896729371129097,0.21765203621594043,0.22659080862969272,0.23578431673756128,0.2452331104105936,0.2549375812770044,0.2648979608708504,0.27511431929495944,0.285586564434267,0.2963144417548067,0.3072975347223531,0.31853526587302894,0.3300268985661041,0.3417715394466776,0.35376814164293124,0.3660155087191447,0.3785122994016812,0.391257033090639,0.404248096164893,0.4174837490826836,0.4309621342738935,0.4446812848137003,0.4586391338602267,0.47283352483149144,0.48726222228908966,0.5019229234879782,0.5168132705432165,0.5319308631559823,0.5472732718323494,0.5628380515195066,0.5786227555753881,0.5946249499790268,0.6108422276806603,0.6272722229827004,0.64391262583525,0.6607611959231646,0.6778157764156681,0.6950743072445614,0.7125348377731089,0.7301955387149304,0.7480547131608192,0.7661108065713986,0.7843624155951177,0.8028082955742054,0.8214473666061598,0.8402787180349357,0.85930161125443,0.8785154807170901,0.8979199330524437,0.9175147442140642,0.9372998545888312,0.9572753620192522,0.9774415127078729,0.9977986899923929,1.0183474010005917,1.039088261215677,1.060021977004511,1.0811493261835787,1.1024711367198257,1.123988263685538,1.1457015646079973,1.1676118733752139,1.1897199728785095,1.2120265665907424,1.2345322492951245,1.2572374771938752,1.2801425376378561,1.3032475187278225,1.3265522790448092,1.3500564177711576,1.373759245464892,1.397659755748363,1.4217565981673204,1.4460480524689256,1.4705320045366697,1.4952059242069573,1.5200668451762582,1.5451113471896378,1.5703355406810868,1.5957350540140403,1.6213050234466793,1.6470400859217442,1.6729343747547172,1.698981518267788,1.7251746413904243,1.751506370220788,1.7779688395162365,1.804553703055682,1.8312521467925098,1.858054904693644,1.8849522771391403,1.9119341517370365,1.9389900263906865,1.9661090344402856,1.9932799716871428,2.0204913250983365,2.0477313029808206,2.0749878664079207,2.1022487616772474,2.1295015535775246,2.1567336592424584,2.183932382372396,2.211084947609285,2.238178534856761,2.2652003133453853,2.292137475252471,2.318977268696851,2.3457070299407,2.3723142146434073,2.3987864280258506,2.4251114538175216,2.451277281873152,2.4772721343600765,2.5030844904319722,2.5287031093190184,2.5541170517785505,2.5793156998639972,2.604288774982961,2.6290263542279995,2.6535188849754237,2.677757197758682,2.701732517433165,2.725436472658869,2.7488611037360076,2.7719988688364383,2.7948426486807842,2.8173857497171326,2.8396219058625403,2.861545278872815,2.883150457409904,2.9044324548788487,2.925386706108571,2.946009062952191,2.9662957888833623,2.986243552665477,3.0058494211702333,3.025110851421356,3.044025681938064,3.0625921234513114,3.080808749063887,3.098674483923304,3.1161885944739414,3.1333506773521833,3.150160647985551,3.166618728953849,3.1827254381671635,3.1984815769126453,3.2138882178186217,3.228946692781528,3.2436585808979563,3.2580256964409573,3.2720500769166723,3.2857339712343405,3.299079828019765,3.312090284099555,3.3247681531805533,3.337116414746431,3.3491382031907166,3.3608367972032465,3.3722156094246936,3.3832781763816975,3.3940281487130717,3.404469281695701,3.4146054260769034,3.424440519218458,3.4339785765559068,3.443223683375334,3.45217998690857,3.4608516887465175,3.4692430375692465
−128.47.00,0.040109551999848,0.04199466204779556,0.044063820406302856,0.04632037743593109,0.04876767002354909,0.05140901746535054,0.05424771718759147,0.057287040307639536,0.06053022703877886,0.06398048194320483,0.06764096903864214,0.07151480676512456,0.07560506281965695,0.07991474886769234,0.08444681514169483,0.08920414493837514,0.09418954902772447,0.09940575998833401,0.1048554264851731,0.11054110750752866,0.1164652665864736,0.12263026601293925,0.12903836107915145,0.1356916943679618,0.1425922901162795,0.14974204868061336,0.1571427411343509,0.16479600402812578,0.17270333434618124,0.18086608469317178,0.18928545874723346,0.19796250701646834,0.2068981229370711,0.21609303935231705,0.22554782541231766,0.23526288393500494,0.24523844926894478,0.2554745856985916,0.26597118643212103,0.27672797321119813,0.2877444965808976,0.2990201368563382,0.31055410582054066,0.32234544918544905,0.33439304984500673,0.3466956319455273,0.3592517657944826,0.3720598736240732,0.3851182362206511,0.3984250004251817,0.4119781875034977,0.4257757023780523,0.43981534370537345,0.45409481477536096,0.4686117352000153,0.4833636533503324,0.498348059490777,0.5135623995511943,0.5290040894663107,0.5446705300031219,0.5605591219866418,0.5766672818248085,0.5929924572239089,0.609532142976848,0.6262838966980748,0.6432453543712141,0.6604142455684092,0.6777884081944836,0.6953658026041412,0.7131445249369426,0.7311228195126773,0.7492990901292752,0.7676719101065845,0.7862400309223603,0.8050023892916938,0.8239581125480173,0.8431065221926537,0.8624471354908212,0.8819796650048657,0.9017040159703833,0.9216202814376522,0.9417287351192534,0.9620298219049459,0.9825241460264084,1.0032124568772258,1.0240956325173367,1.045174660915547,1.0664506190086962,1.0879246496809851,1.1095979367917306,1.1314716784040035,1.1535470583897802,1.1758252166092444,1.1983072178821805,1.220994019987808,1.2438864409455446,1.2669851258428482,1.2902905134871172,1.3138028031665616,1.3375219218097143,1.3614474918347435,1.3855787999779667,1.4099147673858021,1.4344539212459624,1.4591943682220507,1.484133769940999,1.5092693207651666,1.5345977280606613,1.5601151951507863,1.585817407118766,1.6116995195974544,1.637756150655831,1.6639813758632755,1.6903687265830645,1.7169111915168485,1.743601221492359,1.770430737457442,1.7973911416155166,1.8244733316105537,1.8516677176443013,1.8789642423849595,1.9063524035049033,1.9338212786658477,1.9613595527529468,1.988955547144988,2.016597250796121,2.04427235289552,2.0719682768648817,2.099672215449949,2.1273711666608808,2.1550519703175146,2.1827013449590353,2.2103059248831194,2.2378522970873274,2.265327037894761,2.2927167490570746,2.3200080931401814,2.347187828011484,2.374242840261887,2.4011601774109774,2.427927078759362,2.4545310047682194,2.480959664862069,2.507201043566935,2.533243424911817,2.559075415036875,2.5846859629667294,2.610064379521603,2.6352003543527203,2.660083971101268,2.684705720692193,2.7090565127852875,2.73312768541615,2.756911012868869,2.780398711830458,2.803583445884438,2.826458328407214,2.8490169239362766,2.871253248083833,2.89316176607298,2.914737389976367,2.9359754747393385,2.956871813070785,2.9774226292855372,2.997624572182191,3.0174747070395647,3.036970506814045,3.0561098426183606,3.07489097356057,3.0933125360195812,3.1113735324310667,3.1290733196547036,3.146411596990662,3.1633883939100444,3.1800040575606423,3.1962592401059506,3.2121548859518683,3.2276922189121118,3.2428727293597133,3.2576981614086495,3.272170500166159,3.2862919590929103,3.3000649675050173,3.3134921582486307,3.326576355574816,3.3393205632395135,3.3517279528504664,3.3638018524804565,3.3755457355634917,3.3869632100883256,3.3980580081013008,3.4088339755284665,3.4192950623249034,3.429445312957293,3.4392888572241755,3.4488299014166106,3.458072719820616,3.4670216465613537,3.4756810677878596,3.4840554141960194
−120.25.00,0.022235032142922107,0.024009307865375806,0.025969504427792778,0.028119077380956092,0.0304614702005499,0.03300011002627823,0.03573840322550259,0.03867973078351472,0.04182744352354861,0.04518485716059617,0.048755247194159024,0.05254184364625569,0.05654782565219474,0.06077631591297927,0.06523037501954221,0.06991299566052156,0.07482709672679588,0.0799755173276333,0.08536101073494673,0.09098623827392815,0.09685376318011696,0.10296604444476776,0.10932543067231926,0.11593415397562179,0.12279432393653988,0.12990792166143428,0.1372767939629702,0.14490264770154337,0.15278704432144674,0.1609313946186237,0.1693369537785323,0.17800481672411883,0.18693591381527064,0.1961310069423332,0.20559068605715725,0.21531536618595237,0.2253052849685494,0.23556050076888668,0.2460808914011975,0.2568661535158081,0.26791580268736515,0.2792291742467584,0.290805424896046,0.3026435351430471,0.3147423125892138,0.327100396100648,0.3397162608878225,0.3525882245145854,0.3657144538514784,0.37909297298209865,0.3927216720643808,0.4065983171411085,0.42072056088586773,0.43508595426184704,0.449691959061687,0.464535961286746,0.4796152853139787,0.49492720878806085,0.5104689781656013,0.5262378248272988,0.5422309816629076,0.5584457000229772,0.5748792669206414,0.5915290223564446,0.6083923766294456,0.6254668274887968,0.6427499769718521,0.6602395477677342,0.6779333989394913,0.6958295408334481,0.7139261490015575,0.7322215769613538,0.7507143676189183,0.7694032631829445,0.7882872134029102,0.8073653819713923,0.8266371509399018,0.8461021230091801,0.8657601215688102,0.885611188377065,0.9056555787901843,0.9258937544705366,0.9463263735252794,0.9669542780509581,0.987778479084719,1.0088001389892511,1.0300205513258303,1.0514411182977004,1.0730633258738937,1.0948887167315013,1.1169188611814445,1.1391553262690621,1.1615996432655733,1.1842532737895004,1.2071175748180059,1.2301937628664403,1.2534828776299998,1.276985745393778,1.300702942526717,1.324634759380451,1.3487811649160797,1.373141772380043,1.3977158063447177,1.422502071420098,1.447498922929979,1.472704239829679,1.498115400122728,1.5237292590112557,1.5495421299895495,1.5755497690625395,1.6017473622413565,1.6281295164370084,1.6546902538408643,1.6814230098477438,1.7083206345442588,1.735375397752001,1.7625789975829869,1.7899225724332846,1.8173967163110973,1.8449914973672639,1.8726964794702339,1.9005007466437973,1.928392930164766,1.956361238099309,1.9843934870412205,2.0124771358027234,2.0405993207988056,2.0687468928595236,2.096906455200919,2.1250644022843583,2.153206959295951,2.1813202219820576,2.209390196583676,2.23740283962144,2.2653440972937893,2.2931999442635274,2.3209564216219576,2.3485996738351425,2.3761159844930466,2.4034918106993777,2.4307138159573674,2.4577689014246427,2.4846442354281,2.5113272811475342,2.5378058223941573,2.5640679874271837,2.5901022707680452,2.615897552987447,2.641443118455345,2.6667286710578324,2.6917443478979157,2.7164807310090193,2.7409288571209385,2.765080225527793,2.7889268041160813,2.8124610336186744,2.8356758301670557,2.85856458621966,2.88112116994864,2.9033399231710293,2.9252156579128736,2.9467436516967647,2.967919641644256,2.9887398174849538,3.0092008135637203,3.0292996999365345,3.0490339726440068,3.0684015432496743,3.0874007277277733,3.106030234782483,3.1242891536776294,3.142176941652542,3.1596934109962618,3.176838715848675,3.193613338793468,3.2100180773038485,3.226054030098224,3.241722583459123,3.2570253975648105,3.271964392879217,3.286541736642151,3.300759829498047,3.314621292297975,3.3281289531063027,3.341285834440024,3.354095140765655,3.366560246275633,3.378684682963231,3.3904721290123936,3.401926397516319,3.4130514255361786,3.423851263509272,3.4343300650137074,3.4444920768948455,3.454341629756999,3.463883128822124,3.4731210451559265,3.482059907260294,3.490704293029795,3.4990588220688768
