1.000000000000000000e+04
1.725000000000000000e+04
2.450000000000000000e+04
3.175000000000000000e+04
3.900000000000000000e+04
4.625000000000000000e+04
5.350000000000000000e+04
6.075000000000000000e+04
6.800000000000000000e+04
7.525000000000000000e+04
8.250000000000000000e+04
8.975000000000000000e+04
9.700000000000000000e+04
1.042500000000000000e+05
1.115000000000000000e+05
1.187500000000000000e+05
1.260000000000000000e+05
1.332500000000000000e+05
1.405000000000000000e+05
1.477500000000000000e+05
1.550000000000000000e+05
1.622500000000000000e+05
1.695000000000000000e+05
1.767500000000000000e+05
1.840000000000000000e+05
1.912500000000000000e+05
1.985000000000000000e+05
2.057500000000000000e+05
2.130000000000000000e+05
2.202500000000000000e+05
2.275000000000000000e+05
2.347500000000000000e+05
2.420000000000000000e+05
2.492500000000000000e+05
2.565000000000000000e+05
2.637500000000000000e+05
2.710000000000000000e+05
2.782500000000000000e+05
2.855000000000000000e+05
2.927500000000000000e+05
3.000000000000000000e+05
