7.024842300348499435e+00,7.024842300348499435e+00,5.256129537299563559e+00,5.256129537299563559e+00,5.256129537299563559e+00,2.667443535425917389e+00,2.667443535425917389e+00,7.612198755356299751e-01,7.612198755356299751e-01,1.083682427272431470e+00,1.083682427272431470e+00,1.083682427272431470e+00,9.274809642149861588e-01,9.274809642149861588e-01,9.274809642149861588e-01,9.274809642149861588e-01,9.274809642149861588e-01,1.295193011216834167e-01,1.295193011216834167e-01,1.295193011216834167e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01,2.592604418380197728e-01
2.971179376056442223e+00,2.971179376056442223e+00,2.971179376056442223e+00,2.971179376056442223e+00,1.455383156141203616e+00,1.455383156141203616e+00,3.757094083721222444e-01,3.757094083721222444e-01,3.757094083721222444e-01,3.757094083721222444e-01,3.757094083721222444e-01,9.565997569200488382e-01,9.565997569200488382e-01,9.565997569200488382e-01,9.565997569200488382e-01,9.565997569200488382e-01,1.577086651971831566e-01,1.577086651971831566e-01,1.577086651971831566e-01,1.577086651971831566e-01,1.577086651971831566e-01,1.577086651971831566e-01,3.488295695230441140e-01,3.488295695230441140e-01,3.488295695230441140e-01,3.488295695230441140e-01,3.488295695230441140e-01,3.510934352324279056e-02,3.510934352324279056e-02,3.510934352324279056e-02,3.510934352324279056e-02,3.510934352324279056e-02,3.510934352324279056e-02,3.510934352324279056e-02,1.446644276481989511e-01,1.446644276481989511e-01,1.446644276481989511e-01,1.446644276481989511e-01,1.446644276481989511e-01,1.446644276481989511e-01,1.093510906439874586e-01
1.823473786321531165e+01,1.823473786321531165e+01,1.823473786321531165e+01,1.823473786321531165e+01,1.823473786321531165e+01,1.823473786321531165e+01,1.453839676489339183e+01,1.453839676489339183e+01,1.022556837292518672e+01,1.022556837292518672e+01,1.022556837292518672e+01,1.022556837292518672e+01,4.366158860917779272e+00,2.887106064348377021e+00,2.887106064348377021e+00,3.561542765236680452e-01,3.561542765236680452e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01,7.198173226953041848e-01
9.180358644249123401e+00,9.180358644249123401e+00,9.180358644249123401e+00,7.024842300348499435e+00,7.024842300348499435e+00,7.024842300348499435e+00,5.256129537299563559e+00,5.256129537299563559e+00,5.256129537299563559e+00,5.256129537299563559e+00,2.783643378294450965e+00,2.783643378294450965e+00,1.083682427272431470e+00,1.083682427272431470e+00,7.612198755356299751e-01,7.612198755356299751e-01,7.612198755356299751e-01,7.612198755356299751e-01,7.612198755356299751e-01,7.612198755356299751e-01,5.508009249455905754e-02,5.508009249455905754e-02,5.508009249455905754e-02,5.508009249455905754e-02,5.508009249455905754e-02,5.508009249455905754e-02,1.362135155276212040e-01,1.362135155276212040e-01,3.449766833760433138e-01,3.449766833760433138e-01,3.449766833760433138e-01,3.449766833760433138e-01,3.449766833760433138e-01,3.449766833760433138e-01,3.449766833760433138e-01,1.620643517667914590e-01,1.620643517667914590e-01,1.620643517667914590e-01,1.620643517667914590e-01,1.620643517667914590e-01,1.620643517667914590e-01
9.180358644249123401e+00,9.180358644249123401e+00,9.180358644249123401e+00,9.180358644249123401e+00,9.180358644249123401e+00,9.180358644249123401e+00,9.180358644249123401e+00,7.604514479047344899e+00,7.604514479047344899e+00,6.240978031797641101e+00,6.240978031797641101e+00,6.240978031797641101e+00,6.240978031797641101e+00,6.240978031797641101e+00,5.148293802476645808e+00,5.148293802476645808e+00,4.934567242390882846e+00,4.934567242390882846e+00,2.870328240959490351e+00,2.870328240959490351e+00,2.870328240959490351e+00,1.695656889484515428e+00,1.695656889484515428e+00,1.695656889484515428e+00,1.695656889484515428e+00,1.695656889484515428e+00,1.695656889484515428e+00,1.695656889484515428e+00,1.695656889484515428e+00,1.695656889484515428e+00,1.855267675897407653e-01,1.855267675897407653e-01,1.855267675897407653e-01,1.855267675897407653e-01,1.855267675897407653e-01,1.855267675897407653e-01,1.855267675897407653e-01,1.855267675897407653e-01,1.855267675897407653e-01,1.855267675897407653e-01,1.855267675897407653e-01
9.180358644249123401e+00,9.180358644249123401e+00,9.180358644249123401e+00,9.180358644249123401e+00,9.180358644249123401e+00,9.180358644249123401e+00,9.180358644249123401e+00,7.024842300348499435e+00,7.024842300348499435e+00,5.256129537299563559e+00,5.256129537299563559e+00,5.256129537299563559e+00,5.256129537299563559e+00,5.256129537299563559e+00,2.783643378294450965e+00,2.783643378294450965e+00,1.083682427272431470e+00,1.083682427272431470e+00,1.083682427272431470e+00,7.612198755356299751e-01,7.612198755356299751e-01,1.340078813455348961e+00,1.340078813455348961e+00,1.340078813455348961e+00,1.340078813455348961e+00,1.340078813455348961e+00,1.340078813455348961e+00,1.340078813455348961e+00,1.340078813455348961e+00,1.340078813455348961e+00,4.143878753065960430e-02,4.143878753065960430e-02,4.143878753065960430e-02,4.143878753065960430e-02,4.143878753065960430e-02,4.143878753065960430e-02,4.143878753065960430e-02,4.143878753065960430e-02,4.547762197703548170e-01,4.547762197703548170e-01,4.547762197703548170e-01
2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.232098658312722250e+01,2.232098658312722250e+01,2.232098658312722250e+01,1.951642059265537199e+01,1.951642059265537199e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.286433512539312218e+01,1.286433512539312218e+01,9.156245850567346523e+00,9.156245850567346523e+00,9.156245850567346523e+00,5.562021310395969920e+00,5.562021310395969920e+00,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,4.128359305541673407e-01,4.128359305541673407e-01,4.128359305541673407e-01,4.128359305541673407e-01,4.128359305541673407e-01,4.128359305541673407e-01,4.128359305541673407e-01,4.581183338622007994e-01,4.581183338622007994e-01,4.581183338622007994e-01
2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.232098658312722250e+01,2.232098658312722250e+01,2.232098658312722250e+01,1.951642059265537199e+01,1.951642059265537199e+01,1.951642059265537199e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.286433512539312218e+01,1.286433512539312218e+01,1.286433512539312218e+01,9.156245850567346523e+00,9.156245850567346523e+00,9.156245850567346523e+00,5.562021310395969920e+00,5.562021310395969920e+00,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,7.571058239837391568e-01,4.128359305541673407e-01,4.128359305541673407e-01,4.128359305541673407e-01,4.128359305541673407e-01,4.128359305541673407e-01,4.128359305541673407e-01,4.128359305541673407e-01
2.467169145382106521e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.294247874568377910e+01,2.294247874568377910e+01,2.294247874568377910e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.090776012348522173e+01,1.090776012348522173e+01,1.090776012348522173e+01,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,2.392409314558063826e+00,2.392409314558063826e+00,2.392409314558063826e+00,2.257206780277010161e+00,2.257206780277010161e+00,2.257206780277010161e+00,4.771248875557576596e-01,4.771248875557576596e-01,4.771248875557576596e-01,4.771248875557576596e-01,4.771248875557576596e-01,4.771248875557576596e-01,4.771248875557576596e-01
2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.060507578174395249e+01,2.060507578174395249e+01,2.060507578174395249e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.345066420900028525e+01,1.345066420900028525e+01,1.345066420900028525e+01,1.111422503105892190e+01,1.111422503105892190e+01,1.111422503105892190e+01,6.975039753867773307e+00,6.975039753867773307e+00,6.975039753867773307e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,4.966636256084955292e-01,4.966636256084955292e-01,4.966636256084955292e-01,4.966636256084955292e-01,4.966636256084955292e-01,4.966636256084955292e-01,4.966636256084955292e-01
2.697953454425733355e+01,2.697953454425733355e+01,2.587988360174375657e+01,2.587988360174375657e+01,2.587988360174375657e+01,2.587988360174375657e+01,2.587988360174375657e+01,2.587988360174375657e+01,2.587988360174375657e+01,2.587988360174375657e+01,2.587988360174375657e+01,2.587988360174375657e+01,2.327272985941452177e+01,2.327272985941452177e+01,2.327272985941452177e+01,2.021627789951159215e+01,2.021627789951159215e+01,2.021627789951159215e+01,1.911326627544435297e+01,1.911326627544435297e+01,1.911326627544435297e+01,1.653124041690830026e+01,1.653124041690830026e+01,1.653124041690830026e+01,1.012293983297369948e+01,1.012293983297369948e+01,1.012293983297369948e+01,4.324420740601853552e+00,4.324420740601853552e+00,4.324420740601853552e+00,4.324420740601853552e+00,4.324420740601853552e+00,4.324420740601853552e+00,2.485309025900461766e+00,2.485309025900461766e+00,2.485309025900461766e+00,2.485309025900461766e+00,2.485309025900461766e+00,2.485309025900461766e+00,1.692149394270536789e-01,1.692149394270536789e-01
2.467169145382101902e+01,2.467169145382101902e+01,2.467169145382101902e+01,2.494706414969365227e+01,2.494706414969365227e+01,2.494706414969365227e+01,2.494706414969365227e+01,2.494706414969365227e+01,2.494706414969365227e+01,2.494706414969365227e+01,2.060507578174396315e+01,2.060507578174396315e+01,2.060507578174396315e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.345066420900035098e+01,1.345066420900035098e+01,1.345066420900035098e+01,1.345066420900035098e+01,1.111422503105903203e+01,1.111422503105903203e+01,1.111422503105903203e+01,6.975039753867795511e+00,6.975039753867795511e+00,6.975039753867795511e+00,3.328057987379839933e+00,3.328057987379839933e+00,3.328057987379839933e+00,3.328057987379839933e+00,3.328057987379839933e+00,3.328057987379839933e+00,3.328057987379839933e+00,3.328057987379839933e+00,3.328057987379839933e+00,3.328057987379839933e+00,3.328057987379839933e+00,3.328057987379839933e+00
2.696815620330215069e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.294247874568377910e+01,2.294247874568377910e+01,2.294247874568377910e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,4.919215357497630947e+00,4.919215357497630947e+00,4.919215357497630947e+00,4.919215357497630947e+00,6.709433718073865016e-01,6.709433718073865016e-01,6.709433718073865016e-01,6.709433718073865016e-01,6.709433718073865016e-01,6.709433718073865016e-01,6.709433718073865016e-01,6.709433718073865016e-01,6.709433718073865016e-01,6.709433718073865016e-01,4.771248875557798641e-01,4.771248875557798641e-01,4.771248875557798641e-01,4.771248875557798641e-01,4.771248875557798641e-01,4.771248875557798641e-01
2.696815620330215069e+01,2.696815620330215069e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.294247874568377910e+01,2.294247874568377910e+01,2.294247874568377910e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.090776012348522173e+01,1.090776012348522173e+01,1.090776012348522173e+01,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00
2.696815620330215069e+01,2.696815620330215069e+01,2.696815620330215069e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.294247874568377910e+01,2.294247874568377910e+01,2.294247874568377910e+01,2.294247874568377910e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.090776012348522173e+01,1.090776012348522173e+01,1.090776012348522173e+01,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00
2.696815620330215069e+01,2.696815620330215069e+01,2.696815620330215069e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.294247874568377910e+01,2.294247874568377910e+01,2.294247874568377910e+01,2.294247874568377910e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.090776012348522173e+01,1.090776012348522173e+01,1.090776012348522173e+01,1.090776012348522173e+01,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00
2.696815620330215069e+01,2.696815620330215069e+01,2.696815620330215069e+01,2.696815620330215069e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.060507578174395249e+01,2.060507578174395249e+01,2.060507578174395249e+01,2.060507578174395249e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.710454278229103409e+01,1.345066420900028525e+01,1.345066420900028525e+01,1.345066420900028525e+01,1.345066420900028525e+01,1.111422503105892190e+01,1.111422503105892190e+01,1.111422503105892190e+01,1.111422503105892190e+01,6.975039753867773307e+00,6.975039753867773307e+00,6.975039753867773307e+00,6.975039753867773307e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00,3.328057987379762217e+00
2.913311641869963253e+01,2.696815620330215069e+01,2.696815620330215069e+01,2.696815620330215069e+01,2.696815620330215069e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.494706414969364161e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.467169145382106521e+01,2.294247874568377910e+01,2.294247874568377910e+01,2.294247874568377910e+01,2.294247874568377910e+01,2.294247874568377910e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.824072357317199078e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.341941134578551420e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.290827134178000790e+01,1.090776012348522173e+01,1.090776012348522173e+01,1.090776012348522173e+01,1.090776012348522173e+01,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00,3.555190976763078492e+00
